_uri,id,_date,_song,_artist,_peak-rank,_weeks-on-board,_genres,_track,_uri.1,year,keywords
10Igtw8bSDyyFs7KIsKngZ,Freaky_Friday_by_Lil_Dicky_Featuring_Chris_Brown,2018-03-31,Freaky Friday,Lil Dicky Featuring Chris Brown,8,20,"['comedy', 'comedy rap', 'hip hop']",Freaky Friday,10Igtw8bSDyyFs7KIsKngZ,2018,"comedy, comedy rap, hip hop"
2QZ7WLBE8h2y1Y5Fb8RYbH,In_My_Blood_by_Shawn_Mendes,2018-03-31,In My Blood,Shawn Mendes,11,23,"['english', 'folk pop', 'piano rock', 'pop', 'pop rock', 'pop soul', 'teen pop']",In My Blood,2QZ7WLBE8h2y1Y5Fb8RYbH,2018,"english, folk pop, piano rock, pop, pop rock, pop soul, teen pop"
09mEdoA6zrmBPgTEN5qXmN,Call_Out_My_Name_by_The_Weeknd,2018-04-14,Call Out My Name,The Weeknd,4,18,"['alternative r&b', 'contemporary r&b', 'dance-pop', 'pbr&b', 'pop', 'r&b', 'rnb', 'synth-pop']",Call Out My Name,09mEdoA6zrmBPgTEN5qXmN,2018,"alternative r&b, contemporary r&b, dance-pop, pbr&b, pop, r&b, rnb, synth-pop"
2Yl4OmDby9iitgNWZPwxkd,Be_Careful_by_Cardi_B,2018-04-14,Be Careful,Cardi B,11,20,"['alternative pop', 'englisch', 'english', 'hip hop', 'lick', 'pop', 'rap', 'relic inn']",Be Careful,2Yl4OmDby9iitgNWZPwxkd,2018,"alternative pop, englisch, english, hip hop, lick, pop, rap, relic inn"
3CA9pLiwRIGtUBiMjbZmRw,Nice_For_What_by_Drake,2018-04-21,Nice For What,Drake,1,25,"['alternative r&b', 'contemporary r&b', 'cotm candidate', 'hardcore hip', 'hip hop', 'lesbian', 'luxury rap', 'pop rap', 'r&b', 'rap', 'rap us', 'rapper', 'relic inn', 'trap', 'trap rap']",Nice For What,3CA9pLiwRIGtUBiMjbZmRw,2018,"alternative r&b, contemporary r&b, cotm candidate, hardcore hip, hip hop, lesbian, luxury rap, pop rap, r&b, rap, rap us, rapper, relic inn, trap, trap rap"
32VSdGCv8wkAjUkVha9YBf,No_Tears_Left_To_Cry_by_Ariana_Grande,2018-05-05,No Tears Left To Cry,Ariana Grande,3,27,"['ag4', 'contemporary r&b', 'dance-pop', 'electro house', 'electropop', 'english', 'female vocals', 'pop', 'r&b']",No Tears Left To Cry,32VSdGCv8wkAjUkVha9YBf,2018,"ag4, contemporary r&b, dance-pop, electro house, electropop, english, female vocals, pop, r&b"
7dt6x5M1jzdTEt8oCbisTK,Better_Now_by_Post_Malone,2018-05-12,Better Now,Post Malone,3,52,"['english', 'hip hop']",Better Now,7dt6x5M1jzdTEt8oCbisTK,2018,"english, hip hop"
5VuxWXbt7XENQCtE9TzpTv,Spoil_My_Night_by_Post_Malone_Featuring_Swae_Lee,2018-05-12,Spoil My Night,Post Malone Featuring Swae Lee,15,5,['hip hop'],Spoil My Night,5VuxWXbt7XENQCtE9TzpTv,2018,hip hop
3fpVWegR6YOS1Yk5HSMYIq,Paranoid_by_Post_Malone,2018-05-12,Paranoid,Post Malone,11,6,"['english', 'hip hop']",Paranoid,3fpVWegR6YOS1Yk5HSMYIq,2018,"english, hip hop"
0b9oOr2ZgvyQu88wzixux9,This_Is_America_by_Childish_Gambino,2018-05-19,This Is America,Childish Gambino,1,17,"['hip hop', 'hiphop', 'pbr&b', 'r&b', 'rap']",This Is America,0b9oOr2ZgvyQu88wzixux9,2018,"hip hop, hiphop, pbr&b, r&b, rap"
285pBltuF7vW8TeWk8hdRR,Lucid_Dreams_by_Juice_WRLD,2018-05-26,Lucid Dreams,Juice WRLD,2,48,"['death by murder', 'english', 'hip hop', 'rap', 'usa']",Lucid Dreams,285pBltuF7vW8TeWk8hdRR,2018,"death by murder, english, hip hop, rap, usa"
3aW0ds4A4tSQDIp75FqWTo,Fake_Love_by_BTS,2018-06-02,Fake Love,BTS,10,6,"['boy band', 'corean', 'english', 'fixme label mess', 'k-pop', 'korean', 'pop', 'teen pop']",Fake Love,3aW0ds4A4tSQDIp75FqWTo,2018,"boy band, corean, english, fixme label mess, k-pop, korean, pop, teen pop"
5IaHrVsrferBYDm0bDyABy,Taste_by_Tyga_Featuring_Offset,2018-06-09,Taste,Tyga Featuring Offset,8,29,"['hip hop', 'pop rap', 'rap', 'rap us']",Taste,5IaHrVsrferBYDm0bDyABy,2018,"hip hop, pop rap, rap, rap us"
6V1bu6o1Yo5ZXnsCJU8Ovk,Girls_Like_You_by_Maroon_5_Featuring_Cardi_B,2018-06-09,Girls Like You,Maroon 5 Featuring Cardi B,1,52,"['adult contemporary', 'automod ng', 'dance', 'dance-pop', 'electropop', 'fixme label mess', 'funk rock', 'music for soccer moms', 'pop', 'pop rock', 'pop/rock', 'rock', 'rock and indie', 'slow pop']",Girls Like You,6V1bu6o1Yo5ZXnsCJU8Ovk,2018,"adult contemporary, automod ng, dance, dance-pop, electropop, fixme label mess, funk rock, music for soccer moms, pop, pop rock, pop/rock, rock, rock and indie, slow pop"
1qsHYUd2c1wFGcn7e63QmG,Yikes_by_Kanye_West,2018-06-16,Yikes,Kanye West,8,5,"['american', 'electropop', 'english', 'experimental hip hop', 'grammy winner', 'hardcore hip hop', 'hip hop', 'hip hop rnb and dance hall', 'hip-hop', 'luxury rap', 'pop', 'pop rap', 'producer', 'rap', 'rapper', 'relic inn', 'synthpop', 'us']",Yikes,1qsHYUd2c1wFGcn7e63QmG,2018,"american, electropop, english, experimental hip hop, grammy winner, hardcore hip hop, hip hop, hip hop rnb and dance hall, hip-hop, luxury rap, pop, pop rap, producer, rap, rapper, relic inn, synthpop, us"
3U21A07gAloCc4P7J8rxcn,All_Mine_by_Kanye_West,2018-06-16,All Mine,Kanye West,11,9,"['american', 'electropop', 'english', 'experimental hip hop', 'grammy winner', 'hardcore hip hop', 'hip hop', 'hip hop rnb and dance hall', 'hip-hop', 'luxury rap', 'pop', 'pop rap', 'producer', 'rap', 'rapper', 'relic inn', 'synthpop', 'us']",All Mine,3U21A07gAloCc4P7J8rxcn,2018,"american, electropop, english, experimental hip hop, grammy winner, hardcore hip hop, hip hop, hip hop rnb and dance hall, hip-hop, luxury rap, pop, pop rap, producer, rap, rapper, relic inn, synthpop, us"
2iUXsYOEPhVqEBwsqP70rE,Youngblood_by_5_Seconds_Of_Summer,2018-06-16,Youngblood,5 Seconds Of Summer,7,48,"['boy band', 'pop', 'pop punk', 'pop rock', 'power pop', 'teen pop']",Youngblood,2iUXsYOEPhVqEBwsqP70rE,2018,"boy band, pop, pop punk, pop rock, power pop, teen pop"
7rC5Pl8rQSX4myONQHYPBK,Mob_Ties_by_Drake,2018-07-14,Mob Ties,Drake,13,8,"['alternative r&b', 'contemporary r&b', 'cotm candidate', 'hardcore hip', 'hip hop', 'lesbian', 'luxury rap', 'pop rap', 'r&b', 'rap', 'rap us', 'rapper', 'relic inn', 'trap', 'trap rap']",Mob Ties,7rC5Pl8rQSX4myONQHYPBK,2018,"alternative r&b, contemporary r&b, cotm candidate, hardcore hip, hip hop, lesbian, luxury rap, pop rap, r&b, rap, rap us, rapper, relic inn, trap, trap rap"
0TlLq3lA83rQOYtrqBqSct,Nonstop_by_Drake,2018-07-14,Nonstop,Drake,2,22,"['alternative r&b', 'contemporary r&b', 'cotm candidate', 'hardcore hip', 'hip hop', 'lesbian', 'luxury rap', 'pop rap', 'r&b', 'rap', 'rap us', 'rapper', 'relic inn', 'trap', 'trap rap']",Nonstop,0TlLq3lA83rQOYtrqBqSct,2018,"alternative r&b, contemporary r&b, cotm candidate, hardcore hip, hip hop, lesbian, luxury rap, pop rap, r&b, rap, rap us, rapper, relic inn, trap, trap rap"
2G7V7zsVDxg1yRsu7Ew9RJ,In_My_Feelings_by_Drake,2018-07-14,In My Feelings,Drake,1,22,"['alternative r&b', 'contemporary r&b', 'cotm candidate', 'hardcore hip', 'hip hop', 'lesbian', 'luxury rap', 'pop rap', 'r&b', 'rap', 'rap us', 'rapper', 'relic inn', 'trap', 'trap rap']",In My Feelings,2G7V7zsVDxg1yRsu7Ew9RJ,2018,"alternative r&b, contemporary r&b, cotm candidate, hardcore hip, hip hop, lesbian, luxury rap, pop rap, r&b, rap, rap us, rapper, relic inn, trap, trap rap"
5Psnhdkyanjpgc2P8A5TSM,Emotionless_by_Drake,2018-07-14,Emotionless,Drake,8,4,"['alternative r&b', 'contemporary r&b', 'cotm candidate', 'hardcore hip', 'hip hop', 'lesbian', 'luxury rap', 'pop rap', 'r&b', 'rap', 'rap us', 'rapper', 'relic inn', 'trap', 'trap rap']",Emotionless,5Psnhdkyanjpgc2P8A5TSM,2018,"alternative r&b, contemporary r&b, cotm candidate, hardcore hip, hip hop, lesbian, luxury rap, pop rap, r&b, rap, rap us, rapper, relic inn, trap, trap rap"
Unknown,Elevate_by_Drake,2018-07-14,Elevate,Drake,14,3,"['alternative r&b', 'contemporary r&b', 'cotm candidate', 'hardcore hip', 'hip hop', 'lesbian', 'luxury rap', 'pop rap', 'r&b', 'rap', 'rap us', 'rapper', 'relic inn', 'trap', 'trap rap']",Unknown,Unknown,2018,"alternative r&b, contemporary r&b, cotm candidate, hardcore hip, hip hop, lesbian, luxury rap, pop rap, r&b, rap, rap us, rapper, relic inn, trap, trap rap"
67kQ3UW7saqCFqB54BVKKI,God_Is_A_Woman_by_Ariana_Grande,2018-07-28,God Is A Woman,Ariana Grande,8,22,"['ag4', 'contemporary r&b', 'dance-pop', 'electro house', 'electropop', 'english', 'female vocals', 'pop', 'r&b']",God Is A Woman,67kQ3UW7saqCFqB54BVKKI,2018,"ag4, contemporary r&b, dance-pop, electro house, electropop, english, female vocals, pop, r&b"
2FY7b99s15jUprqC0M5NCT,Natural_by_Imagine_Dragons,2018-08-04,Natural,Imagine Dragons,13,27,"['alternative rock', 'indie pop', 'indietronica', 'pop', 'pop rock', 'rock']",Natural,2FY7b99s15jUprqC0M5NCT,2018,"alternative rock, indie pop, indietronica, pop, pop rock, rock"
2xLMifQCjDGFmkHkpNLD9h,Sicko_Mode_by_Travis_Scott,2018-08-18,Sicko Mode,Travis Scott,1,52,"['english', 'hip hop', 'rap', 'relic inn', 'trap', 'travis scott']",Sicko Mode,2xLMifQCjDGFmkHkpNLD9h,2018,"english, hip hop, rap, relic inn, trap, travis scott"
7wBJfHzpfI3032CSD7CE2m,Stargazing_by_Travis_Scott,2018-08-18,Stargazing,Travis Scott,8,8,"['english', 'hip hop', 'rap', 'relic inn', 'trap', 'travis scott']",Stargazing,7wBJfHzpfI3032CSD7CE2m,2018,"english, hip hop, rap, relic inn, trap, travis scott"
6CTWathupIiDs7U4InHnDA,Trip_by_Ella_Mai,2018-08-18,Trip,Ella Mai,11,27,"['dance-pop', 'pop', 'pop rap']",Trip,6CTWathupIiDs7U4InHnDA,2018,"dance-pop, pop, pop rap"
1edP751qQSUaA1vo7Hva3w,Breathin_by_Ariana_Grande,2018-09-01,Breathin,Ariana Grande,12,25,"['ag4', 'contemporary r&b', 'dance-pop', 'electro house', 'electropop', 'english', 'female vocals', 'pop', 'r&b']",Breathin,1edP751qQSUaA1vo7Hva3w,2018,"ag4, contemporary r&b, dance-pop, electro house, electropop, english, female vocals, pop, r&b"
1xzBco0xcoJEDXktl7Jxrr,Mo_Bamba_by_Sheck_Wes,2018-09-08,Mo Bamba,Sheck Wes,6,28,Unknown,Mo Bamba,1xzBco0xcoJEDXktl7Jxrr,2018,Unknown
60SdxE8apGAxMiRrpbmLY0,Lucky_You_by_Eminem_Featuring_Joyner_Lucas,2018-09-15,Lucky You,Eminem Featuring Joyner Lucas,6,14,"['2008 universal fire victim', '8 mile', 'american', 'boom bap', 'comedy rap', 'detroit', 'detroit hip hop', 'detroit hip-hop', 'eminem', 'english', 'gangsta rap', 'hardcore hip hop', 'hip hop', 'hip-hop', 'hiphop', 'horrorcore', 'kun', 'midwest hip hop', 'midwest hip-hop', 'pop and chart', 'pop rap', 'rap', 'rapper', 'relic inn', 'turkish', 'us', 'v']",Lucky You,60SdxE8apGAxMiRrpbmLY0,2018,"2008 universal fire victim, 8 mile, american, boom bap, comedy rap, detroit, detroit hip hop, detroit hip-hop, eminem, english, gangsta rap, hardcore hip hop, hip hop, hip-hop, hiphop, horrorcore, kun, midwest hip hop, midwest hip-hop, pop and chart, pop rap, rap, rapper, relic inn, turkish, us, v"
2jt2WxXMCD4zjACthkJQVE,The_Ringer_by_Eminem,2018-09-15,The Ringer,Eminem,8,4,"['2008 universal fire victim', '8 mile', 'american', 'boom bap', 'comedy rap', 'detroit', 'detroit hip hop', 'detroit hip-hop', 'eminem', 'english', 'gangsta rap', 'hardcore hip hop', 'hip hop', 'hip-hop', 'hiphop', 'horrorcore', 'kun', 'midwest hip hop', 'midwest hip-hop', 'pop and chart', 'pop rap', 'rap', 'rapper', 'relic inn', 'turkish', 'us', 'v']",The Ringer,2jt2WxXMCD4zjACthkJQVE,2018,"2008 universal fire victim, 8 mile, american, boom bap, comedy rap, detroit, detroit hip hop, detroit hip-hop, eminem, english, gangsta rap, hardcore hip hop, hip hop, hip-hop, hiphop, horrorcore, kun, midwest hip hop, midwest hip-hop, pop and chart, pop rap, rap, rapper, relic inn, turkish, us, v"
58QhkbaAkLFnn7JwAnAato,Fall_by_Eminem,2018-09-15,Fall,Eminem,12,4,"['2008 universal fire victim', '8 mile', 'american', 'boom bap', 'comedy rap', 'detroit', 'detroit hip hop', 'detroit hip-hop', 'eminem', 'english', 'gangsta rap', 'hardcore hip hop', 'hip hop', 'hip-hop', 'hiphop', 'horrorcore', 'kun', 'midwest hip hop', 'midwest hip-hop', 'pop and chart', 'pop rap', 'rap', 'rapper', 'relic inn', 'turkish', 'us', 'v']",Fall,58QhkbaAkLFnn7JwAnAato,2018,"2008 universal fire victim, 8 mile, american, boom bap, comedy rap, detroit, detroit hip hop, detroit hip-hop, eminem, english, gangsta rap, hardcore hip hop, hip hop, hip-hop, hiphop, horrorcore, kun, midwest hip hop, midwest hip-hop, pop and chart, pop rap, rap, rapper, relic inn, turkish, us, v"
63TyoT9Ee03rQxv8xmdJ2l,Rap_Devil_by_Machine_Gun_Kelly,2018-09-22,Rap Devil,Machine Gun Kelly,13,4,"['4d49e67b-1746-48ac-9eac-9ebabc595486', 'english', 'hip hop', 'rap rock']",Rap Devil,63TyoT9Ee03rQxv8xmdJ2l,2018,"4d49e67b-1746-48ac-9eac-9ebabc595486, english, hip hop, rap rock"
0QIjsbm2fh1cJ45XO9eGqq,Wake_Up_In_The_Sky_by_Gucci_Mane_X_Bruno_Mars_X_Kodak_Black,2018-09-29,Wake Up In The Sky,Gucci Mane X Bruno Mars X Kodak Black,11,26,"['hip hop', 'rap', 'rapper', 'trap']",Wake Up In The Sky,0QIjsbm2fh1cJ45XO9eGqq,2018,"hip hop, rap, rapper, trap"
6zeeWid2sgw4lap2jV61PZ,Better_by_Khalid,2018-09-29,Better,Khalid,8,48,"['contemporary r&b', 'hip hop', 'pop', 'r&b']",Better,6zeeWid2sgw4lap2jV61PZ,2018,"contemporary r&b, hip hop, pop, r&b"
1jo3TwNGCXfNdB5uba3ZVv,Killshot_by_Eminem,2018-09-29,Killshot,Eminem,3,8,"['2008 universal fire victim', '8 mile', 'american', 'boom bap', 'comedy rap', 'detroit', 'detroit hip hop', 'detroit hip-hop', 'eminem', 'english', 'gangsta rap', 'hardcore hip hop', 'hip hop', 'hip-hop', 'hiphop', 'horrorcore', 'kun', 'midwest hip hop', 'midwest hip-hop', 'pop and chart', 'pop rap', 'rap', 'rapper', 'relic inn', 'turkish', 'us', 'v']",Killshot,1jo3TwNGCXfNdB5uba3ZVv,2018,"2008 universal fire victim, 8 mile, american, boom bap, comedy rap, detroit, detroit hip hop, detroit hip-hop, eminem, english, gangsta rap, hardcore hip hop, hip hop, hip-hop, hiphop, horrorcore, kun, midwest hip hop, midwest hip-hop, pop and chart, pop rap, rap, rapper, relic inn, turkish, us, v"
0dbTQYW3Ad1FTzIA9t90E8,Mona_Lisa_by_Lil_Wayne_Featuring_Kendrick_Lamar,2018-10-13,Mona Lisa,Lil Wayne Featuring Kendrick Lamar,2,8,"['boom bap', 'conscious hip hop', 'experimental hip hop', 'funk', 'hardcore hip hop', 'hip hop', 'jazz rap', 'neo soul', 'political hip hop', 'pop', 'pop rap', 'rap', 'relic inn', 'west coast hip hop']",Mona Lisa,0dbTQYW3Ad1FTzIA9t90E8,2018,"boom bap, conscious hip hop, experimental hip hop, funk, hardcore hip hop, hip hop, jazz rap, neo soul, political hip hop, pop, pop rap, rap, relic inn, west coast hip hop"
3wScL5W8H40zzCKN0atfBk,Uproar_by_Lil_Wayne,2018-10-13,Uproar,Lil Wayne,7,20,"['as jailed', 'chopped and screwed', 'contemporary r&b', 'criminal', 'gangsta rap', 'hip hop', 'hip hop rnb and dance hall', 'lil wayne', 'pop rap', 'r&b', 'rap', 'rap rock', 'relic inn', 'southern hip hop', 'trap']",Uproar,3wScL5W8H40zzCKN0atfBk,2018,"as jailed, chopped and screwed, contemporary r&b, criminal, gangsta rap, hip hop, hip hop rnb and dance hall, lil wayne, pop rap, r&b, rap, rap rock, relic inn, southern hip hop, trap"
Unknown,Let_It_Fly_by_Lil_Wayne_Featuring_Travis_Scott,2018-10-13,Let It Fly,Lil Wayne Featuring Travis Scott,10,2,"['as jailed', 'chopped and screwed', 'contemporary r&b', 'criminal', 'gangsta rap', 'hip hop', 'hip hop rnb and dance hall', 'lil wayne', 'pop rap', 'r&b', 'rap', 'rap rock', 'relic inn', 'southern hip hop', 'trap']",Unknown,Unknown,2018,"as jailed, chopped and screwed, contemporary r&b, criminal, gangsta rap, hip hop, hip hop rnb and dance hall, lil wayne, pop rap, r&b, rap, rap rock, relic inn, southern hip hop, trap"
Unknown,Dedicate_by_Lil_Wayne,2018-10-13,Dedicate,Lil Wayne,14,2,"['as jailed', 'chopped and screwed', 'contemporary r&b', 'criminal', 'gangsta rap', 'hip hop', 'hip hop rnb and dance hall', 'lil wayne', 'pop rap', 'r&b', 'rap', 'rap rock', 'relic inn', 'southern hip hop', 'trap']",Unknown,Unknown,2018,"as jailed, chopped and screwed, contemporary r&b, criminal, gangsta rap, hip hop, hip hop rnb and dance hall, lil wayne, pop rap, r&b, rap, rap rock, relic inn, southern hip hop, trap"
5p7ujcrUXASCNwRaWNHR1C,Without_Me_by_Halsey,2018-10-20,Without Me,Halsey,1,52,"['alternative pop', 'electropop', 'indie pop', 'pop rock', 'r&b', 'synth-pop']",Without Me,5p7ujcrUXASCNwRaWNHR1C,2018,"alternative pop, electropop, indie pop, pop rock, r&b, synth-pop"
116H0KvKr2Zl4RPuVBruDO,MIA_by_Bad_Bunny_Featuring_Drake,2018-10-27,MIA,Bad Bunny Featuring Drake,5,27,"['english', 'hip hop', 'latin', 'latin trap', 'latin urban', 'pop', 'reggaeton', 'spanish']",MIA,116H0KvKr2Zl4RPuVBruDO,2018,"english, hip hop, latin, latin trap, latin urban, pop, reggaeton, spanish"
2GGMabyHXnJmjY6CXhhB2e,Money_by_Cardi_B,2018-11-03,Money,Cardi B,13,26,"['alternative pop', 'englisch', 'english', 'hip hop', 'lick', 'pop', 'rap', 'relic inn']",Money,2GGMabyHXnJmjY6CXhhB2e,2018,"alternative pop, englisch, english, hip hop, lick, pop, rap, relic inn"
2IRZnDFmlqMuOrYOLnZZyc,Going_Bad_by_Meek_Mill_Featuring_Drake,2018-12-15,Going Bad,Meek Mill Featuring Drake,6,37,"['east coast hip hop', 'gangsta rap', 'hip hop', 'meek mill', 'trap']",Going Bad,2IRZnDFmlqMuOrYOLnZZyc,2018,"east coast hip hop, gangsta rap, hip hop, meek mill, trap"
5ASM6Qjiav2xPe7gRkQMsQ,Sleigh_Ride_by_The_Ronettes,2018-12-22,Sleigh Ride,The Ronettes,10,15,"['american', 'baroque pop', 'brill building', 'girl group', 'phil spector', 'pop', 'pop soul', 'rock and indie']",Sleigh Ride,5ASM6Qjiav2xPe7gRkQMsQ,2018,"american, baroque pop, brill building, girl group, phil spector, pop, pop soul, rock and indie"
25sgk305KZfyuqVBQIahim,Sweet_But_Psycho_by_Ava_Max,2018-12-29,Sweet But Psycho,Ava Max,10,35,"['dance', 'electronic', 'electropop', 'jdanton2', 'los angeles', 'pop', 'sabrinafan', 'usa']",Sweet But Psycho,25sgk305KZfyuqVBQIahim,2018,"dance, electronic, electropop, jdanton2, los angeles, pop, sabrinafan, usa"
2t8yVaLvJ0RenpXUIAC52d,A_Lot_by_21_Savage,2019-01-05,A Lot,21 Savage,12,23,"['hip hop', 'relic inn']",A Lot,2t8yVaLvJ0RenpXUIAC52d,2019,"hip hop, relic inn"
3oh6SCCeLuXhFpEyepla6G,Thotiana_by_Blueface,2019-01-26,Thotiana,Blueface,8,20,['hip hop'],Thotiana,3oh6SCCeLuXhFpEyepla6G,2019,hip hop
6ocbgoVGwYJhOv1GgI9NsF,7_Rings_by_Ariana_Grande,2019-02-02,7 Rings,Ariana Grande,1,33,"['ag4', 'contemporary r&b', 'dance-pop', 'electro house', 'electropop', 'english', 'female vocals', 'pop', 'r&b']",7 Rings,6ocbgoVGwYJhOv1GgI9NsF,2019,"ag4, contemporary r&b, dance-pop, electro house, electropop, english, female vocals, pop, r&b"
7eBqSVxrzQZtK2mmgRG6lC,Murder_On_My_Mind_by_YNW_Melly,2019-02-02,Murder On My Mind,YNW Melly,14,20,Unknown,Murder On My Mind,7eBqSVxrzQZtK2mmgRG6lC,2019,Unknown
4SSnFejRGlZikf02HLewEF,Bury_A_Friend_by_Billie_Eilish,2019-02-09,Bury A Friend,Billie Eilish,14,20,"['alternative pop', 'bedroom pop', 'dark pop', 'electronic', 'electronica', 'electropop', 'englisch', 'english', 'indietronica', 'los angeles', 'pity pop', 'pop', 'trap', 'usa']",Bury A Friend,4SSnFejRGlZikf02HLewEF,2019,"alternative pop, bedroom pop, dark pop, electronic, electronica, electropop, englisch, english, indietronica, los angeles, pity pop, pop, trap, usa"
6TqXcAFInzjp0bODyvrWEq,Talk_by_Khalid,2019-02-23,Talk,Khalid,3,46,"['contemporary r&b', 'hip hop', 'pop', 'r&b']",Talk,6TqXcAFInzjp0bODyvrWEq,2019,"contemporary r&b, hip hop, pop, r&b"
1IVnvJN9oC3pDYv9qpAnj7,Needy_by_Ariana_Grande,2019-02-23,Needy,Ariana Grande,14,4,"['ag4', 'contemporary r&b', 'dance-pop', 'electro house', 'electropop', 'english', 'female vocals', 'pop', 'r&b']",Needy,1IVnvJN9oC3pDYv9qpAnj7,2019,"ag4, contemporary r&b, dance-pop, electro house, electropop, english, female vocals, pop, r&b"
22vgEDb5hykfaTwLuskFGD,Sucker_by_Jonas_Brothers,2019-03-16,Sucker,Jonas Brothers,1,47,"['emo-pop', 'pop and chart', 'post-emo', 'teen pop']",Sucker,22vgEDb5hykfaTwLuskFGD,2019,"emo-pop, pop and chart, post-emo, teen pop"
2YpeDb67231RjR0MgVLzsG,Old_Town_Road_by_Lil_Nas_X_Featuring_Billy_Ray_Cyrus,2019-03-16,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,1,45,"['country hip hop', 'hip hop', 'pop rap', 'relic inn', 'trap']",Old Town Road,2YpeDb67231RjR0MgVLzsG,2019,"country hip hop, hip hop, pop rap, relic inn, trap"
6uFn47ACjqYkc0jADwEdj1,Pop_Out_by_Polo_G_Featuring_Lil_Tjay,2019-04-06,Pop Out,Polo G Featuring Lil Tjay,11,27,"['english', 'hip hop', 'rap']",Pop Out,6uFn47ACjqYkc0jADwEdj1,2019,"english, hip hop, rap"
2Fxmhks0bxGSBdJ92vM42m,Bad_Guy_by_Billie_Eilish,2019-04-13,Bad Guy,Billie Eilish,1,49,"['alternative pop', 'bedroom pop', 'dark pop', 'electronic', 'electronica', 'electropop', 'englisch', 'english', 'indietronica', 'los angeles', 'pity pop', 'pop', 'trap', 'usa']",Bad Guy,2Fxmhks0bxGSBdJ92vM42m,2019,"alternative pop, bedroom pop, dark pop, electronic, electronica, electropop, englisch, english, indietronica, los angeles, pity pop, pop, trap, usa"
2gwkD6igEhQbDQegRCcdoB,Suge_by_DaBaby,2019-04-13,Suge,DaBaby,7,37,"['englisch', 'english', 'hip hop', 'rap']",Suge,2gwkD6igEhQbDQegRCcdoB,2019,"englisch, english, hip hop, rap"
5KawlOMHjWeUjQtnuRs22c,Boy_With_Luv_by_BTS_Featuring_Halsey,2019-04-27,Boy With Luv,BTS Featuring Halsey,8,8,"['boy band', 'corean', 'english', 'fixme label mess', 'k-pop', 'korean', 'pop', 'teen pop']",Boy With Luv,5KawlOMHjWeUjQtnuRs22c,2019,"boy band, corean, english, fixme label mess, k-pop, korean, pop, teen pop"
0Lw6aQcBFWTQ9m4MSwwwes,Homicide_by_Logic_Featuring_Eminem,2019-05-18,Homicide,Logic Featuring Eminem,5,6,"['2008 universal fire victim', '8 mile', 'american', 'boom bap', 'comedy rap', 'detroit', 'detroit hip hop', 'detroit hip-hop', 'eminem', 'english', 'gangsta rap', 'hardcore hip hop', 'hip hop', 'hip-hop', 'hiphop', 'horrorcore', 'kun', 'midwest hip hop', 'midwest hip-hop', 'pop and chart', 'pop rap', 'rap', 'rapper', 'relic inn', 'turkish', 'us', 'v']",Homicide,0Lw6aQcBFWTQ9m4MSwwwes,2019,"2008 universal fire victim, 8 mile, american, boom bap, comedy rap, detroit, detroit hip hop, detroit hip-hop, eminem, english, gangsta rap, hardcore hip hop, hip hop, hip-hop, hiphop, horrorcore, kun, midwest hip hop, midwest hip-hop, pop and chart, pop rap, rap, rapper, relic inn, turkish, us, v"
5qmq61DAAOUaW8AUo8xKhh,Truth_Hurts_by_Lizzo,2019-05-18,Truth Hurts,Lizzo,1,42,"['hip hop', 'r&b', 'rap']",Truth Hurts,5qmq61DAAOUaW8AUo8xKhh,2019,"hip hop, r&b, rap"
